Frame,T1Right,T2Right,T3Right,T4Right,T5Right,T6Right,T7Right,T8Right
25519,6.088567648,10.05398866,16.90838372,9.823491844,13.38821691,9.710632523,7.882484887,3.75868062
25520,6.529945788,9.955407777,16.91051649,9.774366476,13.44291635,9.58565595,8.081481052,3.942734077
25521,6.575172697,9.971931809,17.34463836,9.774366476,13.38692855,9.642412976,8.152376831,3.895926077
25522,6.881623064,10.12996505,17.8176829,9.421323898,13.38692855,9.557643224,8.209875029,3.691755138
25523,7.098096646,10.04275341,18.0042395,9.493775645,13.44419934,9.384136401,8.28080769,3.130495168
25524,7.61105722,9.536785203,18.40688567,9.517529091,13.44571545,9.356190678,7.913654023,3.248482723
25525,7.937395039,9.485679311,18.33732805,9.692530732,12.96699317,9.301058864,7.664025052,3.227174616
25526,8.328199805,9.559119625,19.04765728,9.742229724,12.19013372,8.947566373,7.520906328,3.207680782
25527,8.548029013,9.848519889,19.6019999,9.743678156,11.55528485,8.514946858,7.339419051,3.069801297
25528,8.548029013,9.735628588,20.23553627,9.529877229,10.36832098,8.315952862,7.030174962,3.288778497
25529,8.595771984,9.598243173,20.71825939,9.281820511,9.2813137,8.170820277,6.886178621,3.219391247
25530,8.595771984,9.671152982,20.83094621,9.403498923,8.314632884,8.324998498,6.555827942,3.092194043
25531,8.595771984,9.794238306,20.99230792,9.261695741,7.404928089,7.791852155,6.761405771,3.36466343
25532,8.643614059,9.743678156,21.5690163,9.828757806,6.748174272,7.687517154,6.25698202,2.661031379
25533,8.768426997,9.746735248,21.98347743,9.536785203,7.37777419,7.907707632,6.245192711,2.466544141
25534,8.746404061,9.18417073,22.44307858,9.267788517,7.217919922,8.207582835,6.026443064,2.522487661
25535,8.969969454,9.059200848,22.30178468,9.35350886,7.668933694,7.619499196,6.244439446,3.249930461
25536,8.969969454,8.968570901,21.5250626,9.287562436,7.764637789,6.936092272,6.607525407,2.981178291
25537,8.871538311,8.943534872,21.49758238,9.191679716,7.872333326,6.713463488,7.082837849,2.851604461
25538,8.969969454,8.917373604,20.84050364,9.261695741,8.349072284,5.794308932,7.160339657,2.780330916
25539,8.947566373,8.816043557,20.02146848,9.477906942,8.726122621,5.352908742,7.436833735,2.956884847
25540,8.969969454,8.898539206,19.12824257,9.546316567,9.148761665,3.92199949,7.39242423,2.976440828
25541,8.943534872,8.844809551,19.81181546,9.392320267,9.352,2.780330916,7.975823468,2.89038129
25542,8.947566373,8.715334532,20.31472845,9.263050038,9.324462451,2.392321049,8.595042292,2.890923728
25543,8.898539206,8.99249109,20.72158913,9.406166488,9.440277962,2.408651075,8.595042292,2.882776439
25544,8.898539206,8.898539206,22.03050249,9.609182275,10.0441585,0,9.070098566,3.380934782
25545,8.898539206,9.327993139,22.16701838,9.569284195,10.62008663,2.981178291,9.651677574,3.870487308
25546,8.871538311,9.78719163,22.33550716,9.851226117,11.49242255,2.515017296,10.31145383,4.007425108
25547,8.849594793,9.919432242,22.02566212,10.14836814,12.10558879,2.614666327,10.71840585,4.054492817
25548,8.606163373,9.91769328,21.68877903,10.25411839,12.67654969,2.669855427,10.93707383,4.303263878
25549,8.566718858,9.792316988,21.63811304,10.23866241,13.31069465,2.31301016,11.00168423,4.771844088
25550,7.990554424,9.793758012,22.7165434,10.18291903,13.17571827,2.535507839,10.93148114,4.726612318
25551,7.300218079,9.895534346,23.41911698,10.27260434,14.01790855,2.931320522,11.3070088,4.636854106
25552,6.967669338,9.770355162,24.44911516,10.47020305,14.56269206,3.488220177,11.49365042,4.646650406
25553,6.647273125,9.744160918,25.29049529,10.2273234,14.45461864,3.13649996,11.42866571,4.716317207
25554,6.629085005,9.567317701,26.04963263,10.31327843,14.36975713,2.916842128,11.47713135,5.142556563
25555,6.484887046,9.774366476,26.87959166,10.28358848,14.43942381,2.641514717,11.69595896,5.716664762
25556,7.915833247,9.819819958,26.74620033,10.15470098,14.47716436,2.624841329,11.96370244,6.244439446
25557,11.28493793,10.22164918,26.6259831,10.65251895,13.87320179,2.923285822,11.86803707,6.888227639
25558,14.02752494,10.49846922,26.55634312,10.88245855,13.88190189,3.063665778,11.48,7.314380357
25559,16.71109811,11.0446425,26.1687227,10.95555238,13.94950895,2.890923728,12.62933474,7.897787032
25560,18.46718343,11.57358924,26.44718208,10.65384363,14.02126385,2.73025127,12.67382815,8.081287026
25561,19.73489579,11.62172035,25.9064619,10.66428807,13.77338187,3.286870852,13.07489075,8.252355785
25562,20.62572064,11.62428355,25.20286206,10.25824624,13.65573521,3.137999363,13.46820374,8.477297683
25563,20.75878532,12.03153191,25.23407474,10.65251895,13.61306901,3.020368189,13.58955128,8.831681154
25564,20.86839831,12.2945191,24.82929109,10.75491627,13.43078017,3.164867138,13.56379652,9.406166488
25565,20.91980421,12.92739107,25.42455506,11.17603436,13.47367448,3.092194043,13.54644514,10.19584543
25566,20.78045235,13.07405125,25.74081895,11.89219038,13.41033393,2.660442069,13.99742376,10.8645773
25567,21.19213439,13.14426293,25.28131769,12.28175883,13.33975952,2.746284763,13.56136866,11.21399126
25568,21.14079734,13.56865093,25.71857539,12.75276284,13.39348618,2.408651075,13.37380365,12.18923328
25569,21.19213439,13.70662205,26.04168597,13.37790656,13.50018192,2.405393939,13.57569829,12.91513469
25570,20.93007023,13.83381365,25.96281033,13.44058332,13.61364492,3.134499641,13.31081245,13.0228599
25571,21.23707249,13.6618195,25.35514023,13.44058332,13.89082229,3.432484814,12.9847566,13.18333251
25572,20.85607211,13.89996259,25.32246686,13.44058332,13.88901609,4.174536142,13.09406461,13.77884523
25573,20.75387501,13.92419477,25.22916534,13.44058332,14.112,5.322651971,12.70792886,14.50497294
25574,20.59620315,13.82701125,24.95125231,13.44058332,14.6729618,7.033742674,12.64459663,14.901157
25575,20.66407588,13.82701125,25.31311502,13.44058332,14.72842585,8.747479637,12.92860395,14.9725402
25576,20.65238698,13.8536349,25.23214838,13.38505435,14.896,10.982855,12.9542901,15.38624841
25577,20.77720751,13.8536349,23.9916052,13.38505435,15.56810072,11.69019281,13.37474157,15.42116364
25578,20.84072935,13.79931361,23.08137674,13.37790656,15.9048873,12.06926675,13.26301806,15.61767614
25579,20.84072935,13.79931361,22.11574643,13.44058332,15.85284732,13.08627862,13.44058332,15.66239011
25580,20.76762095,13.86732332,21.69051406,13.37790656,16.0799005,13.75458498,13.61445115,15.60311148
25581,20.69455735,13.86732332,21.03282767,13.37790656,16.13587308,14.35283387,13.89206392,14.96468376
25582,20.69455735,13.81305585,19.64203493,13.05953139,16.13422102,15.62921777,14.19464688,14.80191339
25583,20.00391802,13.81305585,18.98143936,12.61591883,16.36158623,15.72832553,14.06982587,14.25318266
25584,18.81216628,13.86732332,18.38037388,12.1343097,17.037258,16.30744615,14.32987369,14.0498632
25585,17.52907345,13.86732332,16.8682746,12.04572887,17.71866902,16.66439942,14.69389206,13.59923998
25586,16.52825556,13.90796951,16.26778313,11.71310651,18.04903543,16.46676167,14.92639005,12.90736224
25587,16.10017043,13.8536349,15.73360836,11.57914263,18.10749414,16.57978335,15.18994194,12.15664427
25588,15.97924454,13.84015954,15.13036682,11.3890839,17.99073539,17.10458558,15.17445011,11.59538115
25589,15.85433089,13.86732332,14.47283137,11.46592308,17.9347814,18.0018008,15.23714619,11.37255081
25590,15.68089997,13.84015954,13.82428935,10.73171002,17.9347814,18.88827785,14.98897301,11.52294407
25591,15.68089997,13.8536349,13.54829701,10.5378252,18.10749414,20.05159744,14.98667141,11.38688087
25592,15.68089997,13.84015954,13.81850354,10.31920617,18.2728266,20.96771919,14.90841588,11.34604777
25593,15.47587128,13.84015954,13.96018338,10.24937696,18.32432613,21.59974518,14.9792411,11.00467682
25594,14.12277367,13.84015954,13.38973936,10.13027463,18.32432613,21.61955411,14.83661848,10.83798948
25595,13.83063961,13.8536349,13.41851616,10.36832098,18.434295,21.58681968,15.51361724,10.77676315
25596,12.9576788,13.89454684,13.52153601,10.48561682,19.2692086,21.5216386,15.20077682,10.56680084
25597,11.62064095,13.90796951,13.19759736,10.54005693,19.32202888,21.45684413,15.23570543,10.50205313
25598,10.79537086,13.89454684,13.26573692,10.56680084,19.71398854,21.31445631,15.3783994,10.30308692
25599,10.54778991,13.89454684,13.57581379,10.02462568,19.71995294,21.26857588,15.57615614,10.02665887
25600,9.997842967,13.90796951,14.04472855,9.453556368,19.79970262,21.22274403,15.87488885,9.907411367
25601,9.050889017,13.90796951,14.85351837,9.071308616,19.89505909,21.28736715,16.45542634,9.595792411
25602,8.418645972,13.90796951,14.57399328,8.168517124,20.06777795,21.4383477,16.41975006,9.241527147
25603,8.221898564,13.96231729,14.96992184,7.722519796,19.94394224,21.50465624,16.43177799,9.418660627
25604,7.884871591,13.8536349,14.96887437,7.606523516,19.95015228,21.50465624,16.97982426,9.501204976
25605,7.609408913,13.90796951,14.68204236,7.067767964,19.90742897,21.50465624,17.30436246,9.821576248
25606,6.98923973,13.90796951,14.96468376,6.953477403,19.69871143,21.50465624,17.46571682,10.12919108
25607,6.223814907,13.90796951,15.11647366,6.552,19.69616409,21.45962087,17.50042559,10.28358848
25608,5.419284086,13.84015954,15.29528032,6.864284376,19.78512573,21.50465624,17.61803076,10.40048307
25609,6.023580331,13.84015954,14.97882238,7.640871155,19.71494296,21.50465624,17.68483192,10.60767722
25610,6.91548986,13.84015954,14.61868175,8.792178342,19.2962869,21.54974301,18.06648876,10.88447555
25611,7.673839196,13.84015954,14.0498632,10.248153,18.92311179,21.54974301,18.24749495,10.78476258
25612,9.171186183,13.84015954,13.89996259,11.49965147,18.49611419,21.50465624,18.52745422,10.80451757
25613,9.38480474,13.84015954,14.00100796,13.28475337,18.31336998,21.50465624,18.73616396,10.98570999
25614,9.078565525,13.84015954,14.40898609,13.47367448,18.24646377,21.50465624,18.50755521,11.20699781
25615,10.38554688,13.84015954,14.83830934,13.65539073,18.05824177,21.50465624,18.64455223,11.73597546
25616,9.802559666,13.84015954,14.94371306,14.8240367,17.73016954,21.50465624,18.23649265,12.14012323
25617,9.020346778,13.8536349,15.10765422,15.97571156,17.226168,21.50465624,18.17646478,12.42771097
25618,6.683031647,13.8536349,15.44544567,14.91115019,16.42442864,21.50465624,18.17646478,12.89472202
25619,4.513822327,13.90796951,15.64255529,13.7668913,15.67399885,21.50465624,17.8851411,13.38446861
25620,3.417835572,13.90796951,15.73689677,12.15819197,14.84517646,21.50465624,17.47029479,13.36442083
25621,2.68391356,13.91011143,15.81422549,10.49697556,13.69334554,21.50465624,17.36415434,13.47728163
25622,2.623048608,13.74648872,15.87479008,8.606527755,13.53127341,21.54974301,16.60784778,13.64344355
25623,2.583900927,13.73142382,15.92183507,7.180457924,12.98584337,21.50465624,16.13859374,13.83097972
25624,3.236877508,13.98969221,15.82780339,4.862980156,12.64806831,21.50465624,16.23700662,14.02819561
25625,3.767014733,14.0033596,15.95223671,3.634395686,12.54099964,21.50465624,15.95685583,14.06235713
25626,4.685630801,14.1830434,15.92183507,4.142864709,12.40118704,21.54974301,16.0286244,14.13176394
25627,5.498276093,14.37761148,15.95223671,6.019413925,12.15445137,21.54974301,15.82849683,14.15249745
25628,6.204890974,14.81631317,15.96893785,7.458939335,11.54876963,21.50465624,15.25277994,14.02819561
25629,6.810852516,14.83746393,15.99924998,8.503890874,11.2854937,21.50465624,14.83535021,13.6213597
25630,7.884871591,14.91619683,16.11652369,10.49936531,10.89397925,21.54974301,15.05192081,13.5350969
25631,8.185391866,14.88178269,16.2786712,11.49146744,10.73171002,21.50465624,14.56,13.24846859
25632,8.185391866,15.06191807,16.54769204,13.13817765,10.63484085,21.50465624,13.87218454,13.06925308
25633,8.200702409,15.06576941,17.29783709,13.15857014,9.889035544,21.50465624,13.98038626,12.81519348
25634,8.216747775,15.06576941,18.10498274,12.49703709,9.494601413,21.50465624,13.60258328,12.63132107
25635,8.200702409,14.61685821,18.12333391,13.1092639,9.494601413,21.59488087,13.14796045,12.39106775
25636,8.24741414,15.1453861,18.18034631,14.93363666,9.305609491,21.54974301,12.6044792,12.40245137
25637,8.371765883,14.90073609,18.53295443,15.59054483,9.171870038,21.61955411,12.80785009,12.4371701
25638,8.358082077,14.61203011,18.97639966,15.69858898,8.600878095,21.65868325,13.06289279,12.72974972
25639,8.358082077,14.49578146,18.98433038,15.91917586,8.340240764,21.4383477,12.92629939,12.93793925
25640,8.40541159,14.40768017,18.36270655,16.56123667,8.203569955,21.10910325,13.03068379,13.5521157
25641,8.40541159,14.84264127,17.68217181,16.74999224,7.961656109,20.90833327,13.11524304,13.89206392
25642,8.40541159,14.728,17.06677521,17.68625048,7.692206965,20.69334502,13.16762332,13.90165458
25643,8.28080769,16.24086894,17.39978667,18.59284335,7.446105022,20.61058679,13.06289279,14.1656757
25644,8.139287438,16.70152472,18.13267548,18.63731826,6.835671145,20.7893542,13.16952847,14.51567098
25645,8.019739647,16.33837789,18.13890052,17.34554237,6.694752572,20.62146299,12.96409071,15.046086
25646,8.515867542,16.15286971,17.82401795,17.72017336,6.130913146,20.34866168,13.03248863,15.03941488
25647,9.016695625,16.37078373,17.13508494,19.11184094,5.584578767,19.96908491,13.06673333,15.57021567
25648,8.990921644,16.80933074,16.09111059,20.43447597,4.932134629,19.49129857,12.96409071,16.21352324
25649,8.915966801,16.408,15.48073383,19.78354063,4.294509984,19.04634012,13.57396567,16.77132219
25650,8.917901098,16.20578465,15.19169668,19.10987179,3.746981719,18.96978819,13.56079054,17.31858285
25651,8.894132898,16.72938493,14.44072685,18.3114006,3.452980162,19.23353405,13.98722617,17.87452981
25652,8.667526521,16.40044877,13.91923906,17.52397398,3.371646482,19.22244355,14.04897035,18.01294646
25653,8.417155814,16.15772261,13.78578514,17.32066511,3.080509049,19.21811978,14.26758676,18.17197843
25654,8.456185428,15.97963704,13.26680067,17.4259907,2.920602678,19.3925825,14.71532534,18.49060302
25655,8.166981327,15.84839575,13.14652928,17.50517364,2.605655388,19.64698369,15.01677355,18.64808408
25656,7.402598463,15.65287654,13.22572524,17.82542544,2.634381901,19.87053296,15.55681613,19.01313399
25657,6.818445571,15.09155844,13.82655763,18.16507418,2.746284763,19.84810963,15.81719975,19.23573508
25658,6.304913639,13.81850354,14.45765569,18.206891,3.028663071,19.84810963,16.18283733,19.51445331
25659,6.208175255,13.42365673,14.93101149,18.31893447,2.820087942,19.79898987,16.35324653,19.89324629
25660,8.134662624,13.54621364,14.77901431,18.43557083,2.933993865,19.8259773,16.62172073,20.17010858
25661,11.22307623,13.0887946,14.88683929,18.27359888,2.838929376,19.8259773,17.08917786,20.71303667
25662,13.85963232,12.92860395,15.33725399,18.42263825,2.704863767,19.92923481,17.4259907,20.55390727
25663,15.47556732,13.28062167,14.85552396,18.29700915,2.844998418,19.92923481,17.79989753,20.7063739
25664,16.66242335,13.64068503,14.04070881,18.25814711,3.213541349,19.85885072,17.96910771,20.55634831
25665,16.96513507,14.12621506,13.09550152,17.87452981,3.735665938,19.86540309,18.21386549,20.28599517
25666,17.04112297,14.22763733,12.5619871,17.53256171,3.846103483,19.86540309,18.22789247,19.89647768
25667,16.99274763,14.12499402,11.57128584,17.30028439,4.198132918,19.81680095,18.34929535,19.68151051
25668,16.92321482,14.52603731,10.80335652,17.27461583,4.675245448,19.84471234,18.02791258,19.21093855
25669,16.92321482,14.67680837,10.02071455,17.19564782,4.65339446,19.84471234,18.11294874,18.83840333
25670,16.75382989,15.17765305,9.144475928,16.93729235,4.768228182,19.96971307,18.50552177,18.48
25671,16.4121087,14.75097827,8.662821711,16.68771812,4.75241749,19.921208,18.99333104,18.43523062
25672,16.53432599,14.6788381,8.951596059,16.80149327,4.795444505,19.90089043,18.99151474,18.07863535
25673,16.53745519,14.60827382,9.365570992,16.78973019,4.953705684,19.87274234,19.01115462,18.00676495
25674,16.53745519,14.59066003,9.817743936,16.63115149,5.011921787,19.90089043,19.48059629,17.80491797
25675,16.48589021,14.56107688,9.960603998,16.23536486,4.758352656,19.90089043,19.72297422,17.93906486
25676,16.50784638,14.64697102,10.29318998,15.72284147,5.029411099,19.87274234,19.98509685,18.05190206
25677,16.50784638,13.63689114,10.89700142,15.02272412,5.385325246,19.85253314,20.35105029,18.33390738
25678,16.50784638,13.94759793,11.22153929,14.41986408,5.385325246,19.90089043,20.69069279,18.64127206
25679,16.55934298,13.98038626,10.96356438,13.69712379,5.491427501,19.92915613,21.48021601,19.07373482
25680,16.50784638,14.02752494,10.39626087,13.18083457,5.578117245,19.97748493,21.53030683,19.61135671
25681,16.55934298,13.93331317,10.82554017,12.94375525,5.21552145,19.99772467,21.64217069,20.0346995
25682,16.55934298,13.87003677,11.2461051,12.65649557,4.873287186,19.94928771,22.02195995,20.21817163
25683,16.55934298,13.98038626,10.75491627,12.66863087,4.369435662,19.94928771,22.29651094,20.41044439
25684,16.50784638,13.99742376,10.73828292,13.01479036,4.485596504,19.66397559,22.57244621,20.36198812
25685,16.55934298,14.07472856,10.25549453,13.28664171,4.892554343,19.49507917,22.68006914,20.59072102
25686,16.50784638,13.98038626,9.016,13.49785879,4.514864339,19.21811978,23.01845242,20.59072102
25687,16.39834528,14.01074787,8.344187917,13.6884208,4.45261631,18.6359721,22.96553104,20.75493271
25688,16.59188428,13.95018337,7.573262441,13.8202055,4.848448824,18.30523422,22.59049995,20.73134824
25689,16.40427261,13.93331317,7.161434493,14.1177766,4.995313003,17.55937129,22.5665409,20.47617621
25690,16.35401357,13.95018337,6.952349819,14.31169815,5.152,16.82359676,22.72096054,20.36006287
25691,16.40427261,13.77850384,6.784325464,14.3711756,5.432288652,16.80233317,22.7867709,20.32738291
25692,16.40427261,13.48146936,7.37586117,14.24316819,5.774792117,16.49074019,22.69499751,20.14825213
25693,16.40427261,12.89618114,9.746252613,14.29009839,5.918275424,16.23072839,22.15314984,20.197687
25694,16.3842832,12.61629169,11.68200805,14.08820216,6.280244581,16.45008936,21.91038913,19.94236977
25695,16.09695623,12.11633476,12.71397342,13.91687321,6.754677194,16.13752497,21.84660413,19.70125844
25696,15.76506924,11.68079997,12.51058048,13.8232685,7.157711366,16.21526392,21.11029171,19.577427
25697,15.78375671,10.99655219,11.173649,13.60569528,7.338350768,16.23198423,21.04229341,19.29596186
25698,15.9418142,10.21489736,10.27962334,13.20852331,7.761608081,16.16422321,20.74518469,18.97243305
25699,15.9418142,10.31525472,9.004688557,13.23840474,8.169284914,16.04065236,20.61073895,18.34109004
25700,15.87024587,10.3387891,8.711015555,13.23840474,8.62509084,16.09374139,19.96405891,17.18716544
25701,15.81472124,10.38313093,9.07027144,13.19367606,9.004862686,15.59466781,19.8326196,15.83938989
25702,15.7617867,10.38313093,10.06817084,13.14903373,9.481876608,14.95745219,19.77125186,15.72882399
25703,15.7617867,10.34909697,9.851226117,13.18297569,9.939171796,14.95713769,19.55939795,15.2724023
25704,15.7617867,10.49592988,8.358832454,12.96977409,10.74412211,14.56107688,19.93953901,14.54157295
25705,15.7617867,10.46166335,7.063107531,12.8914384,11.10382709,14.60870316,19.62022956,13.86494861
25706,15.7617867,10.47214973,6.337656349,12.76812281,11.72528209,14.53164932,19.28230526,13.10746963
25707,15.69059642,10.42758496,7.738746152,12.67840495,11.86896188,14.15039222,18.76501426,12.47493487
25708,15.7617867,10.39369655,9.368751464,12.56647986,11.84198092,14.17497062,18.1896586,11.6549979
25709,15.69059642,10.36,11.7419862,12.52160501,12.20851375,14.93227163,18.01747241,11.19453867
25710,15.69059642,10.12485575,13.07908743,12.53312028,12.16489638,15.17021292,17.407625,10.95369162
25711,15.67249821,9.766502752,14.45982462,12.48812556,12.19373478,15.16483722,17.13636601,10.67134331
25712,15.60150352,9.55370504,14.65210865,12.44322016,11.98046677,15.42777132,16.83365961,10.47125131
25713,15.72553389,9.352167663,15.2262342,12.48812556,12.27575692,16.07668224,16.72376034,10.27626703
25714,15.77859005,9.396826698,15.82661455,12.40978195,12.36383112,16.2351717,16.695609,10.1551642
25715,15.72553389,9.396826698,16.15335507,12.42165335,12.31554465,16.53849812,16.8682746,10.0300987
25716,15.72553389,9.352167663,15.86708392,12.42165335,11.61902165,16.78365872,16.84967323,10.25411839
25717,15.77859005,9.396826698,14.39929776,12.40978195,10.66428807,16.5294888,16.86892528,10.32406742
25718,15.56648914,9.454717341,12.93902995,12.3886632,10.74091095,17.1802305,17.22735128,11.09549242
25719,15.72553389,9.472114864,12.13650625,12.3886632,10.67501607,17.18132568,17.07228678,12.10286842
25720,15.65457939,9.543359576,12.61890138,12.36484565,10.66428807,16.65847052,17.38716584,12.49816627
25721,15.72553389,9.65817374,14.78251508,12.40978195,11.13048427,16.62936006,17.82542544,13.10699111
25722,15.63764279,9.500379782,17.3971731,12.36484565,11.6743548,15.7622841,18.14693803,13.70536362
25723,15.6559816,9.366575468,19.16877628,12.39840506,11.84899658,15.4320394,17.94885177,14.60097312
25724,15.97522081,9.487827992,19.87652927,12.48812556,12.37105784,15.21479911,18.69242756,15.25524697
25725,16.77777196,9.572724586,19.51156047,12.48812556,13.11703625,15.1477671,18.9977885,15.79339001
25726,17.33071078,9.156984657,18.49085742,12.49992256,13.10603403,15.32764091,18.90644927,16.06770674
25727,17.45350303,8.833811408,17.64488821,12.45480791,13.68979532,15.17672323,18.56651265,16.06770674
25728,17.64319971,8.826353267,17.3231997,12.54512495,14.01119552,15.28143449,18.56068447,16.18438754
25729,18.33903814,8.777006323,17.15182276,12.45480791,14.39733753,15.3342889,18.50857185,16.02666778
25730,18.7181623,8.777006323,17.44110088,12.54512495,14.6729618,15.39297294,18.54648646,15.63764279
25731,19.07233725,8.608167285,17.95540253,12.51220972,15.12,15.32989132,18.55324877,15.09488284
25732,19.49741152,8.619089511,18.27848922,12.52498559,15.344,15.74237593,18.63815957,14.72757414
25733,19.48284989,8.655578548,19.18128755,12.47945896,15.68089997,15.73689677,18.40901518,14.28878161
25734,19.38506146,8.661735623,19.0755433,12.46688798,16.35209589,15.97139243,18.17853503,13.76575229
25735,18.60793293,8.554080196,18.12134388,12.49992256,16.74634097,15.81947964,18.0112054,13.29985263
25736,18.09181384,8.589750171,18.07785474,12.46688798,17.1392938,16.04817747,17.84116409,12.85379944
25737,18.52516904,8.589750171,17.61660671,12.49992256,17.54811625,15.92331222,17.48249685,12.6144273
25738,18.13820895,8.562141788,16.9250678,12.49992256,17.89907528,16.19358885,17.24836363,12.31821805
25739,17.8116097,8.44839393,16.61322846,12.46688798,17.90266662,16.15413161,16.83822318,12.33284785
25740,17.82780031,8.556829319,16.09471565,12.45480791,18.14209867,16.1397596,16.85683719,12.70126419
25741,17.7087549,8.635628524,16.04241179,12.45480791,18.27231173,16.67192514,16.58375494,13.1890403
25742,17.48716009,8.83594115,15.84839575,12.49992256,18.44466926,16.34144865,16.57609459,12.9111276
25743,16.86939003,9.296168673,16.35784827,12.45480791,18.72352275,15.7248359,16.64293243,13.00358105
25744,16.42414223,9.52,17.15648449,12.40978195,18.77437062,15.5459268,16.91626436,13.1078285
25745,16.0300917,9.676339804,17.29022105,12.43401785,18.93247284,15.62891679,16.36446101,13.16297839
25746,15.86224095,9.649240385,18.0331304,12.75386937,19.46392766,15.46583745,15.85541876,13.51225577
25747,15.5906454,9.634116047,19.1406165,12.3501268,19.84408023,15.67399885,15.66499282,13.44291635
25748,15.58772851,10.41976276,19.89505909,12.28648168,20.16505492,15.76874884,15.61516596,13.45597384
25749,15.53179964,10.5946613,19.88220833,12.33272071,20.40683337,15.38380239,15.61235408,13.26762797
25750,15.53179964,10.49353935,20.11639729,12.33272071,21.21801499,14.60687838,15.81432465,13.35056913
25751,15.53179964,10.26878766,20.2206532,12.31821805,21.8220439,14.30293061,15.79557406,13.40085967
25752,15.47313543,10.06879377,19.933247,12.31821805,21.93384964,14.41551387,15.56961143,13.38505435
25753,15.75283086,9.992823025,19.61519411,12.24032418,22.10837163,14.33698434,15.6801,13.70913856
25754,15.93246748,9.994548914,19.1103641,12.27000766,22.54881567,14.22444094,15.62891679,14.15371612
25755,15.89157261,9.770355162,18.84597612,12.4719179,23.12149061,14.57259455,15.73759423,14.48398619
25756,15.88752668,9.921961096,18.80332907,12.73615327,23.24890432,14.22444094,15.63212692,14.90273532
25757,15.81739802,9.770355162,18.96507611,12.6917548,23.69164038,14.45993306,15.63613865,15.03055022
25758,15.80629141,10.21842728,19.01115462,13.19629039,24.33166168,14.40550339,15.79835333,14.70925042
25759,15.9718833,10.22394992,19.37211522,13.22560668,24.60178855,14.11211111,15.9064646,14.58851055
25760,15.79557406,10.06708061,19.73402179,13.57662226,24.88095818,14.22444094,15.7968645,14.60612693
25761,15.624,10.29456089,20.16404404,13.70112988,24.93258109,14.15681772,15.40366502,14.74374823
25762,15.74406911,10.21796692,19.88591461,13.57465874,24.9884274,14.20160442,14.89694734,14.6729618
25763,15.37350448,10.50205313,19.27482254,13.55917166,24.9884274,14.35840437,14.44810853,14.66900733
25764,14.53520966,10.52516983,19.26351162,13.76108135,25.46892067,14.24647044,13.94950895,14.326919
25765,14.09621339,10.79813021,19.1275048,14.16700392,26.13976588,14.22499209,13.94681096,13.65355338
25766,13.33094085,11.02005445,19.09821688,14.11377767,26.30432725,14.24647044,13.77645528,13.0868777
25767,13.57153963,11.01934299,19.29132945,13.96781901,26.36024158,14.29141505,13.44104996,12.29400895
25768,13.63056565,11.2461051,19.46223584,14.03188369,26.81388536,14.43681738,13.05388708,11.73089732
25769,13.69712379,11.29660338,19.41916579,14.1041089,26.98159966,14.20160442,12.71804262,11.03427388
25770,13.86868011,11.29507645,19.40058556,14.22576367,27.30791065,14.29141505,12.3886632,10.66355288
25771,13.9983199,11.67824918,19.15273683,14.23986517,27.47860142,14.49307697,12.34860316,10.40048307
25772,14.22642499,11.65149947,19.05728627,14.23986517,27.80849712,14.5501967,11.97051578,10.30673877
25773,14.59463573,11.23201425,19.18643688,13.97589926,27.97904816,14.61696549,11.75226412,10.11431935
25774,14.85056228,11.01934299,19.53372796,13.49507051,28.14410915,14.50043199,11.76866348,9.993921353
25775,14.72129125,11.33581651,19.48284989,13.18000182,28.35596925,14.09821549,11.42866571,9.927648664
25776,14.68364423,11.68241071,19.64035845,12.970983,28.52385163,13.67879527,11.44073284,10.07019523
25777,14.90620703,11.91958389,19.85379682,13.31493477,28.69610705,12.91367771,11.62064095,10.18276505
25778,15.85353967,11.52484898,19.66947686,13.50262078,28.74769695,12.52160501,11.54686867,10.4594149
25779,16.88583406,11.1445628,19.86232454,13.33341067,28.79973889,12.31045084,11.9411383,10.78708858
25780,17.77556795,10.90059815,19.874557,13.50436255,28.86173938,11.89785863,11.7473265,11.02574442
25781,18.48687145,10.62584321,20.11522806,13.27247257,29.13555738,11.78730164,11.61902165,10.87049291
25782,18.7093645,10.47439545,20.07590237,13.43078017,29.46499482,11.39569041,11.50946463,10.83856817
25783,18.52483047,10.40485425,20.92220256,13.66824524,29.62738733,11.67918901,11.17154385,10.56605887
25784,19.11897738,10.53038271,20.40060862,13.59185874,29.68132073,12.09418505,11.144,10.12996505
25785,18.059631,10.46181323,20.52482127,13.30833844,29.96020935,12.09975868,11.36924131,9.307631278
25786,17.47666604,10.490102,20.63088946,13.51562059,30.02122343,11.84780554,11.59686854,8.884960777
25787,16.96384107,10.52040151,19.87076969,13.77611382,30.25327116,11.67233995,11.44059579,8.231809522
25788,16.28868564,10.81032099,19.40882768,13.8737669,30.48669008,11.54632548,11.47877067,7.660546195
25789,15.85897853,11.52267191,19.12627512,13.78373766,30.60552421,11.28049077,11.42866571,7.308375469
25790,15.1365835,10.6189054,18.42476594,13.87037591,30.39845891,10.78476258,11.9301031,7.136650195
25791,13.70948168,11.22642882,18.45469783,14.41910288,30.41887835,10.76715598,11.98046677,7.172592279
25792,12.48749775,10.92114866,18.12549674,14.96887437,30.78676079,10.41569892,12.22609668,7.171499146
